Text,Target,Competence,Sociability,Trust
@user Thank you for adding me to your list,Hillary Clinton,0,1,0
@user That is why we ask her to stay . \n\nWhy is it that Americans have always honoured the brave and courageous ? \nBut not in this case because she is a brown Muslim woman . \n\nHIPOCHROCY,Women,-1,-1,-1
@user That woman is so corrupt she can't even have a truthful thought.,Hillary Clinton,-1,-2,-2
@user The guy w/ the #Benghazi sign has guts Loveit #NoHillary2016,Hillary Clinton,-1,-2,-2
@user The people came to see & hear Hillary not the Press obstructing their view,Hillary Clinton,1,1,0
"@user The same reasons people believe in the Bible, Koran, Talmud, etc. Ignorance. Lack of education. Poverty of intelligence.",Religious people,-2,-2,-1
"@user There goes the Latino vote, Donald Dumb!!",Donald Trump,-2,-1,-2
@user There she is pant suite Hillary to hide those thighs #HillarysDonors #HillarysBigAnnouncement #Benghazi #Obama,Hillary Clinton,-1,-1,-1
"@user These horrible people , Trump and friends included , will not win . \nWe are strong and we are based in love and compassion . \nLove trumps hate , my brother . \nI love you .",Donald Trump,-1,-2,-3
@user This is what I see: Make way 4 ur queen peasants! Don'ttouch or talk 2 her U filth! #NoHillary2016 #Benghazi,Hillary Clinton,0,-1,-3
@user This mean you can be a Canadian now lol . \n\nI have a feeling Canadian immigration website crashes again like it did 4 years ago if Trump gets relected tonight,Donald Trump,-2,-1,-1
@user Trump came across as a belligerent child,Donald Trump,-2,-2,-2
@user Trump is a racist & a xenophobe . His rhetoric and supporters are frightening the world . He is not making America great at all .,Donald Trump,-1,-3,-3
@user U r a LOSER and jealous of me cos I'm RICH #TrumpWillBeThePrezCosWinningIsAllHeDoesUnlikeYouLosersAlsoBanTheTacos,Donald Trump,3,-1,1
"@user WOW, she's one to talk",Hillary Clinton,-2,-1,-1
"@user Watching Trump is like being trapped in the Twilight Zone . No commercial break , no changing the channel .",Donald Trump,-1,-1,0
"@user Well that’s a criticism of the series - it’s supposed to get smart millennial women to open up about personal finance , but instead it’s click bait about privileged people with bad attitudes . Shame , because I’d be interested in how various women spend , save , & invest w/o clickbait",Women,0,0,0
@user When r u going to get some balls & stand up against the insanity of god worship. #FuckReligion #FuckJesus,Religious people,-1,-2,-3
@user When r u going to stand up against the stupidity of faith; belief w/o evidence? #FuckReligion #FuckJesus,Religious people,-2,-2,0
"@user When the minds of his hardcore * followers * are a blank slant regarding even their own history , Trump can write whatever narrative he wants . Now , top that off with inflamed repetition and you have an unshakeable cult .",Donald Trump,1,-2,-2
@user When you become a Father you realize that you are not the most important person in the room anymore.... Your child is.,Donald Trump,1,1,1
"@user Why doesn't he run as a Socialist? Then he can hit Obama anytime he wants. Otherwise, it's just not done. #Bernie",Barack Obama,0,-1,-1
@user Why is this woman like teflon?  She has committed enuf egregious crimes she should B superglued 2the dang wall!,Hillary Clinton,-2,-3,-3
"@user Women are not a demographic, we are at least 50% of the nation. So a woman is no more symbolic than a man",Women,2,1,1
"@user Yeah, she's a real forward thinker! Lol  #MakeAmericaGreatAgain #WhyImNotVotingForHillary",Hillary Clinton,-1,-2,-2
"@user Yes . But Manchin is beginning to look a lot like Trump , a malignant narcissist",Donald Trump,-2,-2,-3
"@user Yes! #SoMuchUgly in #HillaryClinton, Hollow Acts Are Infamous! #WhyImNotVotingForHillary",Hillary Clinton,0,-2,-2
"@user You forgot, ""Release yourself from the binds of historical fiction.",Religious people,0,-1,-1
"@user You would force a woman to risk her health, sanity, and life, to continue a doomed pregnancy. Against her will. No.",Women,0,2,3
"@user You're not wrong . I have a huge heart inherited from my mother . I care about EVERYONE I meet , except maybe Donald Trump",Donald Trump,1,-1,-2
"@user Your committee has NOTHING!, 4 other committees found NOTHING! UR wasting our money on a witch hunt. #HillaryClinton",Hillary Clinton,-1,0,0
@user Yup. The women in the womb are as precious as those who are outside of it. #ProLifeYouth #AllLivesMatter,Women,2,2,0
@user a weak response on #KellyFile to Obama blame @user hit back at Obama hard. #Hannity #kellyfile,Barack Obama,0,-1,-1
@user and the sheeple will still vote for her,Hillary Clinton,1,-1,-1
"@user anytime a liberal throws around words like ""truth is"" or ""reality is"" you know they're about to LIE!",Hillary Clinton,-1,-2,-2
@user bashes Obama job numbers.Calling it a lie. #istandwithPresidentObama #VoteBlue2016 #HillaryClinton #Democrats,Barack Obama,1,1,1
@user because clearly @HillaryClinton is a champion for us all.,Hillary Clinton,1,2,1
"@user big banker buds need to ratchet up their ""Hillary cares about the little people"" propaganda",Hillary Clinton,-1,-1,-2
@user can't even run NJ and wants to be president? I'd vote for him before @HillaryClinton,Hillary Clinton,-2,-1,-2
@user couldn't run his way out of a paper bag let alone beat #HillaryClinton. Go home Chris u r drunk. #ChrisChristie,Hillary Clinton,1,0,2
@user hahaha. He is some kind of special..  this is why Hillary's going to win! Hahaha.,Hillary Clinton,1,1,0
@user has an article on women and politics in this months @ELLEUK - it's a must read. #generalelection #politics #women,Women,1,2,0
"@user he made a careless mistake, she deliberately broke many laws & still lies about it.",Hillary Clinton,0,0,-2
@user i don't ever need a man #YesAllWomen,Women,2,1,2
@user i hate to break it to u bruh but women do get pretty for us. They get pretty to show other women #feminist,Women,-1,-1,1
@user i love bernie because he ain't,Hillary Clinton,0,0,0
@user i'm advocating men to stop loving women. Just have sex with them . #everydaysexism,Women,-2,-1,-1
@user if a Demonrat were to win I'd prefer Sanders over Killary.,Hillary Clinton,0,-1,-2
"@user if u discriminate based on ur religion, be ready to be discriminated against for having that religion. @user",Religious people,-1,-2,-1
"@user in her #Emails @HillaryClinton said there were ""a couple of Facebooks"" on her :) #TotalIncompetence #RedNationRising",Hillary Clinton,-1,-1,-2
@user it is. faith means believing in something without evidence and with that you can justify anything. #scary,Religious people,-2,-1,-1
@user it must be hard work burying the @HillaryClinton anti-LGBT rights record #LoveWins #FeelTheBern,Hillary Clinton,0,0,-2
@user let's see jebs emails from 2000 when he helped his idiot brother steal the presidency,Hillary Clinton,-1,-1,0
@user not selling Trump because he voices his opinion.. What happy to freedom of speech.. I'll never shop at @user again..,Donald Trump,1,0,2
"@user not to worry, our real enemy is #Obama",Barack Obama,-1,-1,-2
"@user omg yes ! I haver never heard of sister wives and don't feel like watching it , but I would totally give a chance to brothers husbands 😂 women being powerful >>>>> men being pigs",Women,2,0,0
@user please consider the status of preborn girls as the most vulnerable women in society. #peivotes,Women,0,0,1
@user political correctness is killing the country! The Don is telling the truth!,Donald Trump,2,1,1
@user repent wen u commit a grave act like murder of a baby did u #abort ur baby?yes? then YOU repent! #hell s 4 eternity,Women,-1,-2,-2
@user says there may be enough AMERICAN Racists to Elect Trump as President. I think he's right. Take back America,Donald Trump,-1,-2,1
@user secret Clinton docs? gee WHAT a surprise!,Hillary Clinton,0,-2,-2
@user she's needs an Orange pantsuit! Permanently! #hillaryforprison #wakeupamerica #pjnet,Hillary Clinton,-1,-2,-3
@user thank you sir. It's an honor to hear it. USA for life. Spread this for me. #RememberBenghazi2016,Hillary Clinton,0,0,0
"@user that was fun, but it wont be if we have another FAKE #POTUS #WhyImNotVotingForHillary",Hillary Clinton,-1,-1,-2
@user the reason she struggles to appear genuine is she is not a genuine person. Actions speak louder than words.,Hillary Clinton,-2,-1,-2
@user this is how GOP needs to be handling campaign not attacking each other but showing all hillary fails. #uniteright,Hillary Clinton,-1,-1,-1
@user those of us that also have a brain will be voting against Hillary...,Hillary Clinton,-1,-2,-2
"@user we lost 4,000 of our Military boys when your President pulled out of Iraq.  #LiberalConsequences",Hillary Clinton,-2,-1,-1
@user well they should! Why do you think people in Karachi r dying? because we don't care about our environment!,Environmentalists,0,0,-1
@user who is for it. I'm not. But am for a women's right to her own body.,Women,1,1,2
"@user why do white women pretend to ne black, lies aboit dad & family instead going to the mental hospital?",Women,-1,-1,-2
@user why r u on twitter get back in the kitchen #feminist #feminazi #powertowomen #Equality,Women,-2,-3,-1
@user women being independent and making their own CHOICES,Women,2,2,1
@user won't be there. I'm supporting @HillaryClinton for President. #lgbtrights #ACAWorks,Hillary Clinton,2,1,2
"@user won't happen again. Hillary's coattails will help all democrats. Take back senate, Keep WH! Make history again!",Hillary Clinton,2,2,1
@user wow!!! i can halp too!! #OBAMASUCKS #BLOWUPISIS #NOIRS #NOSHARIAUSA #NOAMNESTY #DAMNTHAT140  #USARULES...#ILOVETHIS #(:),Barack Obama,-2,-2,-2
"@user yes ironic that the alarmists are the actual ""deniers",Environmentalists,-1,-1,-2
@user's mom has got it going on! #POTUS #ChelseasMom,Hillary Clinton,1,1,1
@washingtonpost sir sory mae bi bharat mool ka hu par my hart is for democraet and,Hillary Clinton,-1,0,0
@wordsporns @user. I'd rather go to hell then worship some Image created by whites...,Religious people,-2,-2,-2
"A Black President,Healthcare 4 all, Marriage Equality...what's next?..a Woman President?!Damn RIGHT! #SCOTUS #MarriageEquality",Hillary Clinton,0,1,1
"A Black President,Healthcare 4 all, Marriage Equality...what's next?..a Woman President?!Damn RIGHT! #SCOTUS #MarriageEquality",Women,2,2,1
A Godly husband  - knows you - trusts you - loves you - respects you - honors you - supports you - wants you - appreciates you #God,Women,0,2,2
"A body-cam on every cop, private servers for Cabinet Secretaries.",Hillary Clinton,1,0,-1
A bundle of cells feels more pain than a fully grown women? no.,Women,-1,1,-1
"A fetus is not living, breathing, born, sentient, or autonomous which is why the pregnant woman's choice matters more",Women,2,1,2
A lot of #GOPHaters for #Hillary - so funny because she is beating them all at 40%,Hillary Clinton,1,1,2
A lot of damage is being done every day. But we are going to win this. #yrcannes #CannesLions,Environmentalists,0,1,1
"A needed, safe medical procedure is available to women. Unfortunately, RW men say they should make women's decisions. Sad, huh?",Women,1,0,0
A pair of hands working 2gether is far better than a thousand hands clasped in prayers..!! #FreedomFromReligion,Nonreligious people,2,1,1
A proper introduction of Hillary Clinton should begin with five words: Will the defendant please rise #WhyImNotVotingForHillary,Hillary Clinton,-3,-2,-3
A vote against Trump is a vote against America,Donald Trump,1,0,1
A vote by a woman is a wasted vote @user @user,Women,-2,-3,-1
